new_id,previous_context,main_tweet,posterior_context
51480,"[context] [user24255]: This a major milestone in our fight against COVID-19. By continuing to vaccinate those at greatest risk of severe outcomes from this virus, we are protecting thousands of parents, grandparents, aunts, uncles, brothers, sisters, neighbours, friends, & community members. (8/9) 
  [context] [user24255]: In the next few months as we immunize these groups, it is more important than ever that we keep being the vaccine for each other. Every day that cases stay steady or decline means fewer ABs get sick & need hospital care, the strain on our health systems ease a little more. (9/9) 
  ","[main_tweet] [user88308]: @user Has anyone heard of any serious reactions from the Pfizer two dose vaccine, in particular for seniors? #COVID19AB @user @user ... @user "," [context] [user41384]: @user @user ... @user To each their own. But seeing how the CDC says I have a 99.8% chance against Covid all on my own, even if i get it in the first place, im good. Somone else can be a Guinea pig. ;) 
 "
76085,"[context] [user24255]: In the next few months as we immunize these groups, it is more important than ever that we keep being the vaccine for each other. Every day that cases stay steady or decline means fewer ABs get sick & need hospital care, the strain on our health systems ease a little more. (9/9) 
  [context] [user88308]: @user Has anyone heard of any serious reactions from the Pfizer two dose vaccine, in particular for seniors? #COVID19AB @user @user ... @user ","[main_tweet] [user41384]: @user @user ... @user To each their own. But seeing how the CDC says I have a 99.8% chance against Covid all on my own, even if i get it in the first place, im good. Somone else can be a Guinea pig. ;) 
 ",
51511,"[context] [user24255]: There are 326 ppl in hosp. incl 51 in ICU. Sadly, 11 new deaths were reported in the last 24hrs. My heartfelt sympathies go to the families and friends of these individuals, as well as anyone who is mourning the loss of someone they loved, no matter the cause. (2/9) 
  [context] [user24255]: Here is a summary of today's #COVID19AB update: We have admin. 180K+ doses of vaccine. 73K+ ABs are fully immunized. In the last 24hrs, we ID'd 267 new cases & completed 6.3K+ tests. Our positivity rate is about 4.4%. There are alerts/outbreaks in 231 schools w/846 cases. (1/9) 
  ","[main_tweet] [user109493]: @user RT Vaccines are mainly defence. Then, you need a real offence, cure, like Penicillin, one that allows you to penetrate and cure in a variety of human environments, with high efficacy and not much fanfare or costs while at work. #Ivermectin kills Covid-19 within 4-6 days. $2/pill 
 ",
343058,,"[main_tweet] [user5311]: Trump plans to hold indoor holiday parties at the White House... NothingYuCanDoAboutShizEizTekMisusePersonalInfo?ORealy,NextTimeICatchAirSoundWaveI'llMakeSureISleeo12HourseInCaseIfItHitsUsChekoslovakia? 
 ",
23596,,"[main_tweet] [user5311]: 'A diplomatic powerhouse': Biden will nominate Linda Thomas-Greenfield as UN ambassador Ehat'sGonaHappen2fozJobsIfBGetsFiskvalifedInUsChekoslovakiaAmerica?iDon'tKnow>>>AskB>inF-Major?haha! C> 
 ",
267546,,"[main_tweet] [user5311]: Michigan election board votes to certify Biden win, dealing blow to Trump effort FromWhatDeySeeEnteringDataIntoDominoFeedingInfoIntoComputerSystemIt'sWorkingJustFine,DozWorkersDon'tHaveExxes2DominoEditing,it'sHandeldByDominionTek>? C> 
 ",
291107,,"[main_tweet] [user27977]: Peru had officially used ivermectin, dropped it and has just put it back in the home treatment kit, following Mexico's initiative. 🇬🇧 
 "," [context] [user91852]: @user Amazing isn't it: Peru and India get home treatment kits for Covid with Ivermectin and we have... paracetamol. Let's look look at the graphs to see what works 
  [context] [user16386]: @user Some trouble in SA 
  [context] [user35014]: Wow, maybe America should follow Mexico's lead and distribute a COVID home treatment kit. 
  [context] [user17181]: @user @user @user We could finish COVID in a month with Ivermectin, as they are doing in India, Peru, Dominican Republic, Haiti. 
  [context] [user88558]: @user @user And in France, 50 doctors put motion to use ivermectin before courts. But in Canada: what is ivermectin? Zero doctors advocate for it and next to zero doctors prescribe it. 
 "
56057,"[context] [user27977]: Peru had officially used ivermectin, dropped it and has just put it back in the home treatment kit, following Mexico's initiative. 🇬🇧 
  ","[main_tweet] [user91852]: @user Amazing isn't it: Peru and India get home treatment kits for Covid with Ivermectin and we have... paracetamol. Let's look look at the graphs to see what works 
 "," [context] [user16386]: @user Some trouble in SA 
  [context] [user35014]: Wow, maybe America should follow Mexico's lead and distribute a COVID home treatment kit. 
  [context] [user17181]: @user @user @user We could finish COVID in a month with Ivermectin, as they are doing in India, Peru, Dominican Republic, Haiti. 
 "
56248,"[context] [user27977]: Peru had officially used ivermectin, dropped it and has just put it back in the home treatment kit, following Mexico's initiative. 🇬🇧 
  [context] [user91852]: @user Amazing isn't it: Peru and India get home treatment kits for Covid with Ivermectin and we have... paracetamol. Let's look look at the graphs to see what works 
  ","[main_tweet] [user16386]: @user Some trouble in SA 
 "," [context] [user35014]: Wow, maybe America should follow Mexico's lead and distribute a COVID home treatment kit. 
  [context] [user88558]: @user @user And in France, 50 doctors put motion to use ivermectin before courts. But in Canada: what is ivermectin? Zero doctors advocate for it and next to zero doctors prescribe it. 
  [context] [user138]: @user @user @user In Canada ivermectin is a topical insecticide! 
 "
365530,"[context] [user27977]: Peru had officially used ivermectin, dropped it and has just put it back in the home treatment kit, following Mexico's initiative. 🇬🇧 
  [context] [user91852]: @user Amazing isn't it: Peru and India get home treatment kits for Covid with Ivermectin and we have... paracetamol. Let's look look at the graphs to see what works 
  [context] [user16386]: @user Some trouble in SA 
  ","[main_tweet] [user35014]: Wow, maybe America should follow Mexico's lead and distribute a COVID home treatment kit. 
 ",
51568,"[context] [user27977]: Peru had officially used ivermectin, dropped it and has just put it back in the home treatment kit, following Mexico's initiative. 🇬🇧 
  [context] [user91852]: @user Amazing isn't it: Peru and India get home treatment kits for Covid with Ivermectin and we have... paracetamol. Let's look look at the graphs to see what works 
  ","[main_tweet] [user17181]: @user @user @user We could finish COVID in a month with Ivermectin, as they are doing in India, Peru, Dominican Republic, Haiti. 
 ",
87307,"[context] [user27977]: Peru had officially used ivermectin, dropped it and has just put it back in the home treatment kit, following Mexico's initiative. 🇬🇧 
  [context] [user16386]: @user Some trouble in SA 
  ","[main_tweet] [user88558]: @user @user And in France, 50 doctors put motion to use ivermectin before courts. But in Canada: what is ivermectin? Zero doctors advocate for it and next to zero doctors prescribe it. 
 "," [context] [user138]: @user @user @user In Canada ivermectin is a topical insecticide! 
  [context] [user88558]: @user @user @user But the product in your link does not contain ivermectin as active ingredient. If anyone listens to you and ingests it, they could be in trouble. 
  [context] [user36980]: @user @user ... @user Instead of trolling from your mother's basement, you should do some research on this topic and be useful. There is lots of data available that shows benefits of ivermectin in treating COVID. 
 "
100684,"[context] [user16386]: @user Some trouble in SA 
  [context] [user88558]: @user @user And in France, 50 doctors put motion to use ivermectin before courts. But in Canada: what is ivermectin? Zero doctors advocate for it and next to zero doctors prescribe it. 
  ","[main_tweet] [user138]: @user @user @user In Canada ivermectin is a topical insecticide! 
 "," [context] [user88558]: @user @user @user But the product in your link does not contain ivermectin as active ingredient. If anyone listens to you and ingests it, they could be in trouble. 
  [context] [user138]: @user @user @user They're not going to ingest it Alyosha. It's got great big poison warnings and not for internal use all over it. Better tell your commandant trying to run the disinformation campaign about ivermectin in Canada is going to backfire badly. 
  [context] [user36980]: @user @user ... @user Instead of trolling from your mother's basement, you should do some research on this topic and be useful. There is lots of data available that shows benefits of ivermectin in treating COVID. 
 "
107930,"[context] [user88558]: @user @user And in France, 50 doctors put motion to use ivermectin before courts. But in Canada: what is ivermectin? Zero doctors advocate for it and next to zero doctors prescribe it. 
  [context] [user138]: @user @user @user In Canada ivermectin is a topical insecticide! 
  ","[main_tweet] [user88558]: @user @user @user But the product in your link does not contain ivermectin as active ingredient. If anyone listens to you and ingests it, they could be in trouble. 
 "," [context] [user138]: @user @user @user They're not going to ingest it Alyosha. It's got great big poison warnings and not for internal use all over it. Better tell your commandant trying to run the disinformation campaign about ivermectin in Canada is going to backfire badly. 
  [context] [user88558]: @user @user @user In Canada, ivermectin is the most widely used veterinary medication for dogs (HeartGuard), horses, cattle, sheep etc. Multiple oral preparations available at all saddlery stores and farm supply stores. Nix does nothing for Covid and has no place beside the word ivermectin. 
  [context] [user36980]: @user @user ... @user Instead of trolling from your mother's basement, you should do some research on this topic and be useful. There is lots of data available that shows benefits of ivermectin in treating COVID. 
 "
100685,"[context] [user138]: @user @user @user In Canada ivermectin is a topical insecticide! 
  [context] [user88558]: @user @user @user But the product in your link does not contain ivermectin as active ingredient. If anyone listens to you and ingests it, they could be in trouble. 
  ","[main_tweet] [user138]: @user @user @user They're not going to ingest it Alyosha. It's got great big poison warnings and not for internal use all over it. Better tell your commandant trying to run the disinformation campaign about ivermectin in Canada is going to backfire badly. 
 "," [context] [user88558]: @user @user @user In Canada, ivermectin is the most widely used veterinary medication for dogs (HeartGuard), horses, cattle, sheep etc. Multiple oral preparations available at all saddlery stores and farm supply stores. Nix does nothing for Covid and has no place beside the word ivermectin. 
 "
107931,"[context] [user88558]: @user @user @user But the product in your link does not contain ivermectin as active ingredient. If anyone listens to you and ingests it, they could be in trouble. 
  [context] [user138]: @user @user @user They're not going to ingest it Alyosha. It's got great big poison warnings and not for internal use all over it. Better tell your commandant trying to run the disinformation campaign about ivermectin in Canada is going to backfire badly. 
  ","[main_tweet] [user88558]: @user @user @user In Canada, ivermectin is the most widely used veterinary medication for dogs (HeartGuard), horses, cattle, sheep etc. Multiple oral preparations available at all saddlery stores and farm supply stores. Nix does nothing for Covid and has no place beside the word ivermectin. 
 ",
107932,"[context] [user88558]: @user @user And in France, 50 doctors put motion to use ivermectin before courts. But in Canada: what is ivermectin? Zero doctors advocate for it and next to zero doctors prescribe it. 
  [context] [user138]: @user @user @user In Canada ivermectin is a topical insecticide! 
  [context] [user88558]: @user @user @user But the product in your link does not contain ivermectin as active ingredient. If anyone listens to you and ingests it, they could be in trouble. 
  ","[main_tweet] [user36980]: @user @user ... @user Instead of trolling from your mother's basement, you should do some research on this topic and be useful. There is lots of data available that shows benefits of ivermectin in treating COVID. 
 ",
8623,,"[main_tweet] [user54702]: ""Today is a day of hope for all Australians"" Prime Minister @user says the Federal Government has struck a deal to supply every Australian with Oxford University's promising coronavirus vaccine, if it passes clinical trials. 
 "," [context] [user89074]: Australians will be among the first in the world to receive a #COVID19 vaccine, if it proves successful, through an agreement announced today. Under this deal, every Australian will get a free coronavirus vaccine dose ➡ 
  [context] [user115235]: @user An understanding to discuss an agreement to discuss a contract, if and when a vaccine (and only one of the hundreds in development) is proved effective. Not saying it's not a good start. But wow, are you over selling this. Sick of talking about aged care failure, are we? 
  [context] [user29676]: So you are pushing a 'rushed' through vaccine, and probabIy #BillGates vaccine......... Yet cheap, proven #Hydroxycholoroquine & #ivermectin given the thumbs down.....because the corrupt #WHO is puIIing the strings. I guess #BigPharma and investors come first. 
  [context] [user63117]: Australian Professor Borody had to take #Ivermectin overseas to trial because he knew it would get buried here Scott You may not listen to his advice but as he says here #Ivermectin will do me fine as a vax thank you 
  [context] [user96187]: What about a treatment today with ivermectin or HCQ triple therapy today, rather than a vaccine on the never never, PM?? 
  [context] [user24526]: @user Keep making deals that make Big Pharma richer, meanwhile Australians are dying when there is a treatment for COVID-19. HCQ & Ivermectin both work. 
 "
182382,"[context] [user54702]: ""Today is a day of hope for all Australians"" Prime Minister @user says the Federal Government has struck a deal to supply every Australian with Oxford University's promising coronavirus vaccine, if it passes clinical trials. 
  ","[main_tweet] [user89074]: Australians will be among the first in the world to receive a #COVID19 vaccine, if it proves successful, through an agreement announced today. Under this deal, every Australian will get a free coronavirus vaccine dose ➡ 
 "," [context] [user115235]: @user An understanding to discuss an agreement to discuss a contract, if and when a vaccine (and only one of the hundreds in development) is proved effective. Not saying it's not a good start. But wow, are you over selling this. Sick of talking about aged care failure, are we? 
  [context] [user77519]: @user @user SHARE! Besides HCQ, an additional option/solution to end the pandemic and lock down is with the use of Ivermectin. ""We Know it's Curable; It's Easier than Treating the Flu"" - Thomas Borody More details here: 
  [context] [user29676]: So you are pushing a 'rushed' through vaccine, and probabIy #BillGates vaccine......... Yet cheap, proven #Hydroxycholoroquine & #ivermectin given the thumbs down.....because the corrupt #WHO is puIIing the strings. I guess #BigPharma and investors come first. 
  [context] [user63117]: Australian Professor Borody had to take #Ivermectin overseas to trial because he knew it would get buried here Scott You may not listen to his advice but as he says here #Ivermectin will do me fine as a vax thank you 
  [context] [user96187]: What about a treatment today with ivermectin or HCQ triple therapy today, rather than a vaccine on the never never, PM?? 
 "
101451,"[context] [user54702]: ""Today is a day of hope for all Australians"" Prime Minister @user says the Federal Government has struck a deal to supply every Australian with Oxford University's promising coronavirus vaccine, if it passes clinical trials. 
  [context] [user89074]: Australians will be among the first in the world to receive a #COVID19 vaccine, if it proves successful, through an agreement announced today. Under this deal, every Australian will get a free coronavirus vaccine dose ➡ 
  ","[main_tweet] [user115235]: @user An understanding to discuss an agreement to discuss a contract, if and when a vaccine (and only one of the hundreds in development) is proved effective. Not saying it's not a good start. But wow, are you over selling this. Sick of talking about aged care failure, are we? 
 "," [context] [user77519]: @user @user SHARE! Besides HCQ, an additional option/solution to end the pandemic and lock down is with the use of Ivermectin. ""We Know it's Curable; It's Easier than Treating the Flu"" - Thomas Borody More details here: 
  [context] [user29676]: So you are pushing a 'rushed' through vaccine, and probabIy #BillGates vaccine......... Yet cheap, proven #Hydroxycholoroquine & #ivermectin given the thumbs down.....because the corrupt #WHO is puIIing the strings. I guess #BigPharma and investors come first. 
  [context] [user63117]: Australian Professor Borody had to take #Ivermectin overseas to trial because he knew it would get buried here Scott You may not listen to his advice but as he says here #Ivermectin will do me fine as a vax thank you 
  [context] [user96187]: What about a treatment today with ivermectin or HCQ triple therapy today, rather than a vaccine on the never never, PM?? 
 "
102996,"[context] [user89074]: Australians will be among the first in the world to receive a #COVID19 vaccine, if it proves successful, through an agreement announced today. Under this deal, every Australian will get a free coronavirus vaccine dose ➡ 
  [context] [user115235]: @user An understanding to discuss an agreement to discuss a contract, if and when a vaccine (and only one of the hundreds in development) is proved effective. Not saying it's not a good start. But wow, are you over selling this. Sick of talking about aged care failure, are we? 
  ","[main_tweet] [user77519]: @user @user SHARE! Besides HCQ, an additional option/solution to end the pandemic and lock down is with the use of Ivermectin. ""We Know it's Curable; It's Easier than Treating the Flu"" - Thomas Borody More details here: 
 ",
307911,"[context] [user54702]: ""Today is a day of hope for all Australians"" Prime Minister @user says the Federal Government has struck a deal to supply every Australian with Oxford University's promising coronavirus vaccine, if it passes clinical trials. 
  [context] [user89074]: Australians will be among the first in the world to receive a #COVID19 vaccine, if it proves successful, through an agreement announced today. Under this deal, every Australian will get a free coronavirus vaccine dose ➡ 
  [context] [user115235]: @user An understanding to discuss an agreement to discuss a contract, if and when a vaccine (and only one of the hundreds in development) is proved effective. Not saying it's not a good start. But wow, are you over selling this. Sick of talking about aged care failure, are we? 
  ","[main_tweet] [user29676]: So you are pushing a 'rushed' through vaccine, and probabIy #BillGates vaccine......... Yet cheap, proven #Hydroxycholoroquine & #ivermectin given the thumbs down.....because the corrupt #WHO is puIIing the strings. I guess #BigPharma and investors come first. 
 "," [context] [user63117]: Australian Professor Borody had to take #Ivermectin overseas to trial because he knew it would get buried here Scott You may not listen to his advice but as he says here #Ivermectin will do me fine as a vax thank you 
  [context] [user96187]: What about a treatment today with ivermectin or HCQ triple therapy today, rather than a vaccine on the never never, PM?? 
  [context] [user24526]: @user Keep making deals that make Big Pharma richer, meanwhile Australians are dying when there is a treatment for COVID-19. HCQ & Ivermectin both work. 
 "
182304,"[context] [user54702]: ""Today is a day of hope for all Australians"" Prime Minister @user says the Federal Government has struck a deal to supply every Australian with Oxford University's promising coronavirus vaccine, if it passes clinical trials. 
  [context] [user89074]: Australians will be among the first in the world to receive a #COVID19 vaccine, if it proves successful, through an agreement announced today. Under this deal, every Australian will get a free coronavirus vaccine dose ➡ 
  [context] [user115235]: @user An understanding to discuss an agreement to discuss a contract, if and when a vaccine (and only one of the hundreds in development) is proved effective. Not saying it's not a good start. But wow, are you over selling this. Sick of talking about aged care failure, are we? 
  [context] [user29676]: So you are pushing a 'rushed' through vaccine, and probabIy #BillGates vaccine......... Yet cheap, proven #Hydroxycholoroquine & #ivermectin given the thumbs down.....because the corrupt #WHO is puIIing the strings. I guess #BigPharma and investors come first. 
  ","[main_tweet] [user63117]: Australian Professor Borody had to take #Ivermectin overseas to trial because he knew it would get buried here Scott You may not listen to his advice but as he says here #Ivermectin will do me fine as a vax thank you 
 "," [context] [user96187]: What about a treatment today with ivermectin or HCQ triple therapy today, rather than a vaccine on the never never, PM?? 
  [context] [user24526]: @user Keep making deals that make Big Pharma richer, meanwhile Australians are dying when there is a treatment for COVID-19. HCQ & Ivermectin both work. 
 "
356904,"[context] [user54702]: ""Today is a day of hope for all Australians"" Prime Minister @user says the Federal Government has struck a deal to supply every Australian with Oxford University's promising coronavirus vaccine, if it passes clinical trials. 
  [context] [user89074]: Australians will be among the first in the world to receive a #COVID19 vaccine, if it proves successful, through an agreement announced today. Under this deal, every Australian will get a free coronavirus vaccine dose ➡ 
  [context] [user115235]: @user An understanding to discuss an agreement to discuss a contract, if and when a vaccine (and only one of the hundreds in development) is proved effective. Not saying it's not a good start. But wow, are you over selling this. Sick of talking about aged care failure, are we? 
  [context] [user29676]: So you are pushing a 'rushed' through vaccine, and probabIy #BillGates vaccine......... Yet cheap, proven #Hydroxycholoroquine & #ivermectin given the thumbs down.....because the corrupt #WHO is puIIing the strings. I guess #BigPharma and investors come first. 
  [context] [user63117]: Australian Professor Borody had to take #Ivermectin overseas to trial because he knew it would get buried here Scott You may not listen to his advice but as he says here #Ivermectin will do me fine as a vax thank you 
  ","[main_tweet] [user96187]: What about a treatment today with ivermectin or HCQ triple therapy today, rather than a vaccine on the never never, PM?? 
 "," [context] [user24526]: @user Keep making deals that make Big Pharma richer, meanwhile Australians are dying when there is a treatment for COVID-19. HCQ & Ivermectin both work. 
 "
101468,"[context] [user54702]: ""Today is a day of hope for all Australians"" Prime Minister @user says the Federal Government has struck a deal to supply every Australian with Oxford University's promising coronavirus vaccine, if it passes clinical trials. 
  [context] [user89074]: Australians will be among the first in the world to receive a #COVID19 vaccine, if it proves successful, through an agreement announced today. Under this deal, every Australian will get a free coronavirus vaccine dose ➡ 
  [context] [user115235]: @user An understanding to discuss an agreement to discuss a contract, if and when a vaccine (and only one of the hundreds in development) is proved effective. Not saying it's not a good start. But wow, are you over selling this. Sick of talking about aged care failure, are we? 
  [context] [user29676]: So you are pushing a 'rushed' through vaccine, and probabIy #BillGates vaccine......... Yet cheap, proven #Hydroxycholoroquine & #ivermectin given the thumbs down.....because the corrupt #WHO is puIIing the strings. I guess #BigPharma and investors come first. 
  [context] [user63117]: Australian Professor Borody had to take #Ivermectin overseas to trial because he knew it would get buried here Scott You may not listen to his advice but as he says here #Ivermectin will do me fine as a vax thank you 
  [context] [user96187]: What about a treatment today with ivermectin or HCQ triple therapy today, rather than a vaccine on the never never, PM?? 
  ","[main_tweet] [user24526]: @user Keep making deals that make Big Pharma richer, meanwhile Australians are dying when there is a treatment for COVID-19. HCQ & Ivermectin both work. 
 ",
182198,"[context] [user54702]: ""Today is a day of hope for all Australians"" Prime Minister @user says the Federal Government has struck a deal to supply every Australian with Oxford University's promising coronavirus vaccine, if it passes clinical trials. 
  [context] [user89074]: Australians will be among the first in the world to receive a #COVID19 vaccine, if it proves successful, through an agreement announced today. Under this deal, every Australian will get a free coronavirus vaccine dose ➡ 
  ","[main_tweet] [user54047]: Australia has secured doses of the Oxford/AZ vaccine. Anyone know where Canada sits on the list to receive it? I know we've got access to the Pfizer & Moderna ones, but I'm more curious about the Oxford candidate. 
 ",
101483,"[context] [user54702]: ""Today is a day of hope for all Australians"" Prime Minister @user says the Federal Government has struck a deal to supply every Australian with Oxford University's promising coronavirus vaccine, if it passes clinical trials. 
  [context] [user89074]: Australians will be among the first in the world to receive a #COVID19 vaccine, if it proves successful, through an agreement announced today. Under this deal, every Australian will get a free coronavirus vaccine dose ➡ 
  [context] [user115235]: @user An understanding to discuss an agreement to discuss a contract, if and when a vaccine (and only one of the hundreds in development) is proved effective. Not saying it's not a good start. But wow, are you over selling this. Sick of talking about aged care failure, are we? 
  [context] [user29676]: So you are pushing a 'rushed' through vaccine, and probabIy #BillGates vaccine......... Yet cheap, proven #Hydroxycholoroquine & #ivermectin given the thumbs down.....because the corrupt #WHO is puIIing the strings. I guess #BigPharma and investors come first. 
  [context] [user63117]: Australian Professor Borody had to take #Ivermectin overseas to trial because he knew it would get buried here Scott You may not listen to his advice but as he says here #Ivermectin will do me fine as a vax thank you 
  [context] [user96187]: What about a treatment today with ivermectin or HCQ triple therapy today, rather than a vaccine on the never never, PM?? 
  ","[main_tweet] [user70464]: @user Why are you not considering Ivermectin or Hydroxychloroquine both Cure Covid 
 ",
306017,,"[main_tweet] [user130729]: So @user is now recommending ""intubation kits"" at #Covid vaccine sites. Know why? Probably because the VAERS reports include many cases of anaphylactic shock following vaccinations so severe that intubation and ventilation was required. Nothing to see here, folks. 
 ",
228944,,"[main_tweet] [user139179]: How many of you think ""vaccines"" should be employed for addiction? Essentially, vaccine would make the use of opioids, in particular, of no effect for the user. Should we expand use/force of ""vaccines"" for this purpose? 
 "," [context] [user134999]: @user Imho, that's a terrifying proposal b/c if some1 ends up in an auto accident, develops cancer, breaks a bone, etc, they'll be shit outta luck till the effects of the vaccine wear off. IF this actually comes to pass it'll need to be voluntary & only if the pt is fully informed 
  [context] [user139179]: @user We are seeing employers mandating vaccines now for covid. Vaccines which are experimental and not FDA approved. Its a backdoor into compulsory vaccination. For a virus on par with flu as far as deaths go. 
 "
148847,"[context] [user139179]: How many of you think ""vaccines"" should be employed for addiction? Essentially, vaccine would make the use of opioids, in particular, of no effect for the user. Should we expand use/force of ""vaccines"" for this purpose? 
  ","[main_tweet] [user134999]: @user Imho, that's a terrifying proposal b/c if some1 ends up in an auto accident, develops cancer, breaks a bone, etc, they'll be shit outta luck till the effects of the vaccine wear off. IF this actually comes to pass it'll need to be voluntary & only if the pt is fully informed 
 "," [context] [user139179]: @user We are seeing employers mandating vaccines now for covid. Vaccines which are experimental and not FDA approved. Its a backdoor into compulsory vaccination. For a virus on par with flu as far as deaths go. 
  [context] [user95565]: @user @user If it was so safe and necessary they would not need to mandate it 
 "
105052,"[context] [user139179]: How many of you think ""vaccines"" should be employed for addiction? Essentially, vaccine would make the use of opioids, in particular, of no effect for the user. Should we expand use/force of ""vaccines"" for this purpose? 
  [context] [user134999]: @user Imho, that's a terrifying proposal b/c if some1 ends up in an auto accident, develops cancer, breaks a bone, etc, they'll be shit outta luck till the effects of the vaccine wear off. IF this actually comes to pass it'll need to be voluntary & only if the pt is fully informed 
  ","[main_tweet] [user139179]: @user We are seeing employers mandating vaccines now for covid. Vaccines which are experimental and not FDA approved. Its a backdoor into compulsory vaccination. For a virus on par with flu as far as deaths go. 
 "," [context] [user95565]: @user @user If it was so safe and necessary they would not need to mandate it 
  [context] [user134999]: @user @user I don't agree. It's not a matter of the vaccine being safe. All meds & treatments have a risk. That's life. It's about public safety measures & herd immunity so we CAN get back to living life. However, I don't agree w/a mandate for any vaccine. That's a slippery slope. 
 "
148844,"[context] [user134999]: @user Imho, that's a terrifying proposal b/c if some1 ends up in an auto accident, develops cancer, breaks a bone, etc, they'll be shit outta luck till the effects of the vaccine wear off. IF this actually comes to pass it'll need to be voluntary & only if the pt is fully informed 
  [context] [user139179]: @user We are seeing employers mandating vaccines now for covid. Vaccines which are experimental and not FDA approved. Its a backdoor into compulsory vaccination. For a virus on par with flu as far as deaths go. 
  ","[main_tweet] [user95565]: @user @user If it was so safe and necessary they would not need to mandate it 
 "," [context] [user134999]: @user @user I don't agree. It's not a matter of the vaccine being safe. All meds & treatments have a risk. That's life. It's about public safety measures & herd immunity so we CAN get back to living life. However, I don't agree w/a mandate for any vaccine. That's a slippery slope. 
  [context] [user139179]: @user @user Then dont agree. We should all be able to voice our opinions based on the facts. She is voicing hers. 
 "
160727,"[context] [user139179]: @user We are seeing employers mandating vaccines now for covid. Vaccines which are experimental and not FDA approved. Its a backdoor into compulsory vaccination. For a virus on par with flu as far as deaths go. 
  [context] [user95565]: @user @user If it was so safe and necessary they would not need to mandate it 
  ","[main_tweet] [user134999]: @user @user I don't agree. It's not a matter of the vaccine being safe. All meds & treatments have a risk. That's life. It's about public safety measures & herd immunity so we CAN get back to living life. However, I don't agree w/a mandate for any vaccine. That's a slippery slope. 
 "," [context] [user139179]: @user @user Then dont agree. We should all be able to voice our opinions based on the facts. She is voicing hers. 
 "
105051,"[context] [user95565]: @user @user If it was so safe and necessary they would not need to mandate it 
  [context] [user134999]: @user @user I don't agree. It's not a matter of the vaccine being safe. All meds & treatments have a risk. That's life. It's about public safety measures & herd immunity so we CAN get back to living life. However, I don't agree w/a mandate for any vaccine. That's a slippery slope. 
  ","[main_tweet] [user139179]: @user @user Then dont agree. We should all be able to voice our opinions based on the facts. She is voicing hers. 
 ",
160725,,"[main_tweet] [user71937]: @user @user @user This is the biggest vaccination roll out in history. Over 40 million vaccinated so far. More vaccines more reactions. Sort of like testing. The vaccine also causes a vigorous immune response which is why it's so effective. That might be a reason it has more adverse reactions. 
 "," [context] [user139179]: @user @user @user Well, hopefully, employers will stop mandating it. Especially considering we dont even know if it provides long-term immunity. I've also read it's not FDA approved. 
  [context] [user71937]: @user @user @user They like everything else approved for COVID-19 are approved under EUA. Low hurdle. Just need to safe and potentially effective with no alternatives. HCQ and ivermectin also met these criteria BTW. IMHO vaccines are ""probably safe"" which means have short term safety. 
 "
154319,"[context] [user71937]: @user @user @user This is the biggest vaccination roll out in history. Over 40 million vaccinated so far. More vaccines more reactions. Sort of like testing. The vaccine also causes a vigorous immune response which is why it's so effective. That might be a reason it has more adverse reactions. 
  ","[main_tweet] [user139179]: @user @user @user Well, hopefully, employers will stop mandating it. Especially considering we dont even know if it provides long-term immunity. I've also read it's not FDA approved. 
 "," [context] [user71937]: @user @user @user They like everything else approved for COVID-19 are approved under EUA. Low hurdle. Just need to safe and potentially effective with no alternatives. HCQ and ivermectin also met these criteria BTW. IMHO vaccines are ""probably safe"" which means have short term safety. 
 "
148846,"[context] [user71937]: @user @user @user This is the biggest vaccination roll out in history. Over 40 million vaccinated so far. More vaccines more reactions. Sort of like testing. The vaccine also causes a vigorous immune response which is why it's so effective. That might be a reason it has more adverse reactions. 
  [context] [user139179]: @user @user @user Well, hopefully, employers will stop mandating it. Especially considering we dont even know if it provides long-term immunity. I've also read it's not FDA approved. 
  ","[main_tweet] [user71937]: @user @user @user They like everything else approved for COVID-19 are approved under EUA. Low hurdle. Just need to safe and potentially effective with no alternatives. HCQ and ivermectin also met these criteria BTW. IMHO vaccines are ""probably safe"" which means have short term safety. 
 ",
159488,,"[main_tweet] [user98592]: @user @user ... @user They included all RCT whether or not at high risk of bias. When you exclude the RCTs at high risk of bias no difference on any endpoint. As they pointed out ,several on going trials will report results in January and we will see then. Before that, there is no evidence. 
 "," [context] [user1023]: @user @user @user Hi Patrick, just to confirm that this research project on ivermectin is being conducted with funding from Unitaid, as part of the WHO ACT accelerator program 
  [context] [user113758]: @user @user ... @user Thanks for this work. It looks very promising. A french expert, @user , thinks that you didn't evaluate correctly the risks of bias of these studies and that some of them should not be included in the meta-analysis. What do you think about it? 
  [context] [user1023]: @user @user ... @user Ivermectin is showing effects on viral clearance, hospitalisation and survival across a wide range of randomised trials in different countries. Difficult to see how bias assessment could change such consistent treatment effects. Excluding studies with any bias is too extreme 
 "
57810,,"[main_tweet] [user75154]: @user @user Yep, that's clearly a guy who knows his stuff. Can't find anything he has to say about Ivermectin in any studies though? Only this video. 
 "," [context] [user1023]: @user @user @user Hi Patrick, just to confirm that this research project on ivermectin is being conducted with funding from Unitaid, as part of the WHO ACT accelerator program 
  [context] [user113758]: @user @user ... @user Thanks for this work. It looks very promising. A french expert, @user , thinks that you didn't evaluate correctly the risks of bias of these studies and that some of them should not be included in the meta-analysis. What do you think about it? 
 "
